IP-адрес,Порт,TLS,Дата-центр,Регион,Город,Задержка
92.243.75.88,443,true,HKG,Asia Pacific,Hong Kong,171 мс
92.243.75.63,443,true,HKG,Asia Pacific,Hong Kong,172 мс
92.243.75.49,443,true,HKG,Asia Pacific,Hong Kong,172 мс
92.243.75.94,443,true,HKG,Asia Pacific,Hong Kong,172 мс
92.243.75.93,443,true,HKG,Asia Pacific,Hong Kong,172 мс
92.243.75.1,443,true,HKG,Asia Pacific,Hong Kong,173 мс
92.243.75.87,443,true,HKG,Asia Pacific,Hong Kong,173 мс
92.243.75.82,443,true,HKG,Asia Pacific,Hong Kong,173 мс
92.243.75.61,443,true,HKG,Asia Pacific,Hong Kong,174 мс
92.243.75.92,443,true,HKG,Asia Pacific,Hong Kong,175 мс
92.243.75.41,443,true,HKG,Asia Pacific,Hong Kong,175 мс
92.243.75.70,443,true,HKG,Asia Pacific,Hong Kong,175 мс
92.243.75.10,443,true,HKG,Asia Pacific,Hong Kong,181 мс
93.113.175.252,443,true,HKG,Asia Pacific,Hong Kong,108 мс
93.113.175.255,443,true,HKG,Asia Pacific,Hong Kong,110 мс
93.113.175.250,443,true,HKG,Asia Pacific,Hong Kong,110 мс
93.113.175.104,443,true,HKG,Asia Pacific,Hong Kong,117 мс
93.113.175.28,443,true,HKG,Asia Pacific,Hong Kong,117 мс
93.113.175.110,443,true,HKG,Asia Pacific,Hong Kong,118 мс
93.113.175.129,443,true,HKG,Asia Pacific,Hong Kong,119 мс
93.113.175.184,443,true,HKG,Asia Pacific,Hong Kong,120 мс
93.113.175.160,443,true,HKG,Asia Pacific,Hong Kong,120 мс
93.113.175.77,443,true,HKG,Asia Pacific,Hong Kong,121 мс
93.113.175.180,443,true,HKG,Asia Pacific,Hong Kong,121 мс
93.113.175.55,443,true,HKG,Asia Pacific,Hong Kong,124 мс
93.113.175.4,443,true,HKG,Asia Pacific,Hong Kong,124 мс
93.113.175.142,443,true,HKG,Asia Pacific,Hong Kong,125 мс
93.113.175.24,443,true,HKG,Asia Pacific,Hong Kong,127 мс
93.113.175.0,443,true,HKG,Asia Pacific,Hong Kong,127 мс
93.113.175.5,443,true,HKG,Asia Pacific,Hong Kong,128 мс
93.113.175.196,443,true,HKG,Asia Pacific,Hong Kong,131 мс
93.113.175.154,443,true,HKG,Asia Pacific,Hong Kong,133 мс
93.113.175.164,443,true,HKG,Asia Pacific,Hong Kong,134 мс
93.113.175.135,443,true,HKG,Asia Pacific,Hong Kong,141 мс
93.113.175.189,443,true,DME,Europe,Moscow,145 мс
93.113.175.188,443,true,DME,Europe,Moscow,145 мс
93.113.175.191,443,true,DME,Europe,Moscow,146 мс
93.113.175.145,443,true,DME,Europe,Moscow,146 мс
93.113.175.111,443,true,DME,Europe,Moscow,146 мс
93.113.175.183,443,true,DME,Europe,Moscow,147 мс
93.113.175.185,443,true,DME,Europe,Moscow,147 мс
93.113.175.146,443,true,DME,Europe,Moscow,147 мс
93.113.175.187,443,true,DME,Europe,Moscow,161 мс
93.113.175.186,443,true,DME,Europe,Moscow,161 мс
93.113.175.105,443,true,DME,Europe,Moscow,161 мс
93.113.175.108,443,true,DME,Europe,Moscow,162 мс
93.113.175.157,443,true,DME,Europe,Moscow,162 мс
93.113.175.156,443,true,DME,Europe,Moscow,162 мс
93.113.175.147,443,true,DME,Europe,Moscow,163 мс
93.113.175.176,443,true,DME,Europe,Moscow,163 мс
93.113.175.163,443,true,DME,Europe,Moscow,163 мс
93.113.175.162,443,true,DME,Europe,Moscow,163 мс
93.113.175.166,443,true,DME,Europe,Moscow,163 мс
93.113.175.121,443,true,DME,Europe,Moscow,163 мс
93.113.175.177,443,true,DME,Europe,Moscow,164 мс
93.113.175.167,443,true,DME,Europe,Moscow,164 мс
93.113.175.254,443,true,DME,Europe,Moscow,164 мс
93.113.175.161,443,true,DME,Europe,Moscow,164 мс
93.113.175.148,443,true,DME,Europe,Moscow,164 мс
93.113.175.158,443,true,DME,Europe,Moscow,165 мс
93.113.175.175,443,true,DME,Europe,Moscow,165 мс
93.113.175.159,443,true,DME,Europe,Moscow,165 мс
93.113.175.119,443,true,DME,Europe,Moscow,165 мс
93.113.175.165,443,true,DME,Europe,Moscow,165 мс
93.113.175.174,443,true,DME,Europe,Moscow,165 мс
93.113.175.253,443,true,DME,Europe,Moscow,165 мс
93.113.175.118,443,true,DME,Europe,Moscow,166 мс
93.113.175.190,443,true,DME,Europe,Moscow,166 мс
93.113.175.109,443,true,DME,Europe,Moscow,167 мс
93.113.175.125,443,true,DME,Europe,Moscow,167 мс
93.113.175.128,443,true,DME,Europe,Moscow,167 мс
93.113.175.141,443,true,DME,Europe,Moscow,167 мс
93.113.175.127,443,true,DME,Europe,Moscow,168 мс
93.113.175.143,443,true,DME,Europe,Moscow,168 мс
93.113.175.249,443,true,DME,Europe,Moscow,168 мс
93.113.175.123,443,true,DME,Europe,Moscow,168 мс
93.113.175.124,443,true,DME,Europe,Moscow,168 мс
93.113.175.251,443,true,DME,Europe,Moscow,169 мс
93.113.175.130,443,true,DME,Europe,Moscow,169 мс
93.113.175.107,443,true,DME,Europe,Moscow,169 мс
93.113.175.140,443,true,DME,Europe,Moscow,169 мс
93.113.175.133,443,true,DME,Europe,Moscow,169 мс
93.113.175.138,443,true,DME,Europe,Moscow,170 мс
93.113.175.126,443,true,DME,Europe,Moscow,170 мс
93.113.175.106,443,true,DME,Europe,Moscow,171 мс
93.113.175.136,443,true,DME,Europe,Moscow,171 мс
93.113.175.179,443,true,DME,Europe,Moscow,171 мс
93.113.175.173,443,true,DME,Europe,Moscow,172 мс
93.113.175.152,443,true,DME,Europe,Moscow,172 мс
93.113.175.134,443,true,DME,Europe,Moscow,172 мс
93.113.175.195,443,true,DME,Europe,Moscow,172 мс
93.113.175.172,443,true,DME,Europe,Moscow,172 мс
93.113.175.170,443,true,DME,Europe,Moscow,172 мс
93.113.175.199,443,true,DME,Europe,Moscow,172 мс
93.113.175.178,443,true,DME,Europe,Moscow,173 мс
93.113.175.168,443,true,DME,Europe,Moscow,173 мс
93.113.175.193,443,true,DME,Europe,Moscow,173 мс
93.113.175.181,443,true,DME,Europe,Moscow,173 мс
93.113.175.131,443,true,DME,Europe,Moscow,174 мс
93.113.175.132,443,true,DME,Europe,Moscow,174 мс
93.113.175.200,443,true,DME,Europe,Moscow,174 мс
93.113.175.137,443,true,DME,Europe,Moscow,174 мс
93.113.175.120,443,true,DME,Europe,Moscow,174 мс
93.113.175.182,443,true,DME,Europe,Moscow,174 мс
93.113.175.112,443,true,DME,Europe,Moscow,174 мс
93.113.175.153,443,true,DME,Europe,Moscow,174 мс
93.113.175.155,443,true,DME,Europe,Moscow,175 мс
93.113.175.201,443,true,DME,Europe,Moscow,175 мс
93.113.175.192,443,true,DME,Europe,Moscow,175 мс
93.113.175.194,443,true,DME,Europe,Moscow,176 мс
93.113.175.149,443,true,DME,Europe,Moscow,176 мс
93.113.175.169,443,true,DME,Europe,Moscow,176 мс
93.113.175.198,443,true,DME,Europe,Moscow,176 мс
93.113.175.117,443,true,DME,Europe,Moscow,176 мс
93.113.175.122,443,true,DME,Europe,Moscow,176 мс
93.113.175.171,443,true,DME,Europe,Moscow,176 мс
93.113.175.197,443,true,DME,Europe,Moscow,178 мс
93.113.175.150,443,true,DME,Europe,Moscow,178 мс
93.113.175.144,443,true,DME,Europe,Moscow,179 мс
93.113.175.115,443,true,DME,Europe,Moscow,179 мс
93.113.175.151,443,true,DME,Europe,Moscow,179 мс
93.113.175.116,443,true,DME,Europe,Moscow,180 мс
93.113.175.8,443,true,DME,Europe,Moscow,181 мс
93.113.175.113,443,true,DME,Europe,Moscow,183 мс
93.113.175.114,443,true,DME,Europe,Moscow,185 мс
93.113.175.23,443,true,DME,Europe,Moscow,191 мс
93.113.175.202,443,true,DME,Europe,Moscow,191 мс
93.113.175.99,443,true,DME,Europe,Moscow,192 мс
93.113.175.33,443,true,DME,Europe,Moscow,192 мс
93.113.175.11,443,true,DME,Europe,Moscow,192 мс
93.113.175.34,443,true,DME,Europe,Moscow,194 мс
93.113.175.103,443,true,DME,Europe,Moscow,199 мс
93.113.175.61,443,true,DME,Europe,Moscow,200 мс
93.113.175.79,443,true,DME,Europe,Moscow,200 мс
93.113.175.32,443,true,DME,Europe,Moscow,200 мс
93.113.175.30,443,true,DME,Europe,Moscow,201 мс
93.113.175.9,443,true,DME,Europe,Moscow,202 мс
93.113.175.31,443,true,DME,Europe,Moscow,203 мс
93.113.175.40,443,true,DME,Europe,Moscow,204 мс
93.113.175.12,443,true,DME,Europe,Moscow,207 мс
93.113.175.39,443,true,DME,Europe,Moscow,208 мс
93.113.175.80,443,true,DME,Europe,Moscow,208 мс
93.113.175.13,443,true,DME,Europe,Moscow,208 мс
93.113.175.66,443,true,DME,Europe,Moscow,208 мс
93.113.175.15,443,true,DME,Europe,Moscow,208 мс
93.113.175.10,443,true,DME,Europe,Moscow,208 мс
93.113.175.29,443,true,DME,Europe,Moscow,209 мс
93.113.175.6,443,true,DME,Europe,Moscow,209 мс
93.113.175.78,443,true,DME,Europe,Moscow,210 мс
93.113.175.3,443,true,DME,Europe,Moscow,211 мс
93.113.175.1,443,true,DME,Europe,Moscow,213 мс
93.113.175.7,443,true,DME,Europe,Moscow,213 мс
93.113.175.36,443,true,DME,Europe,Moscow,213 мс
93.113.175.2,443,true,DME,Europe,Moscow,214 мс
93.113.175.38,443,true,DME,Europe,Moscow,215 мс
93.113.175.35,443,true,DME,Europe,Moscow,215 мс
93.113.175.22,443,true,DME,Europe,Moscow,216 мс
93.113.175.37,443,true,DME,Europe,Moscow,312 мс
93.113.175.18,443,true,DME,Europe,Moscow,314 мс
93.113.175.17,443,true,DME,Europe,Moscow,315 мс
93.113.175.56,443,true,DME,Europe,Moscow,319 мс
94.140.0.117,443,true,HKG,Asia Pacific,Hong Kong,103 мс
94.140.0.249,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.140.0.119,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.140.0.118,443,true,HKG,Asia Pacific,Hong Kong,108 мс
94.140.0.248,443,true,HKG,Asia Pacific,Hong Kong,108 мс
94.140.0.120,443,true,HKG,Asia Pacific,Hong Kong,111 мс
94.140.0.254,443,true,HKG,Asia Pacific,Hong Kong,113 мс
94.140.0.116,443,true,HKG,Asia Pacific,Hong Kong,114 мс
94.140.0.251,443,true,HKG,Asia Pacific,Hong Kong,114 мс
94.140.0.252,443,true,HKG,Asia Pacific,Hong Kong,114 мс
94.140.0.247,443,true,HKG,Asia Pacific,Hong Kong,115 мс
94.140.0.112,443,true,HKG,Asia Pacific,Hong Kong,115 мс
94.140.0.245,443,true,HKG,Asia Pacific,Hong Kong,117 мс
94.140.0.111,443,true,HKG,Asia Pacific,Hong Kong,117 мс
94.140.0.243,443,true,HKG,Asia Pacific,Hong Kong,117 мс
94.140.0.233,443,true,HKG,Asia Pacific,Hong Kong,118 мс
94.140.0.114,443,true,HKG,Asia Pacific,Hong Kong,118 мс
94.140.0.255,443,true,HKG,Asia Pacific,Hong Kong,119 мс
94.140.0.104,443,true,HKG,Asia Pacific,Hong Kong,119 мс
94.140.0.103,443,true,HKG,Asia Pacific,Hong Kong,120 мс
94.140.0.250,443,true,HKG,Asia Pacific,Hong Kong,121 мс
94.140.0.246,443,true,HKG,Asia Pacific,Hong Kong,121 мс
94.140.0.109,443,true,HKG,Asia Pacific,Hong Kong,121 мс
94.140.0.108,443,true,HKG,Asia Pacific,Hong Kong,122 мс
94.140.0.21,443,true,HKG,Asia Pacific,Hong Kong,122 мс
94.140.0.19,443,true,HKG,Asia Pacific,Hong Kong,122 мс
94.140.0.115,443,true,HKG,Asia Pacific,Hong Kong,122 мс
94.140.0.101,443,true,HKG,Asia Pacific,Hong Kong,123 мс
94.140.0.253,443,true,HKG,Asia Pacific,Hong Kong,123 мс
94.140.0.110,443,true,HKG,Asia Pacific,Hong Kong,123 мс
94.140.0.113,443,true,HKG,Asia Pacific,Hong Kong,123 мс
94.140.0.77,443,true,HKG,Asia Pacific,Hong Kong,123 мс
94.140.0.7,443,true,HKG,Asia Pacific,Hong Kong,123 мс
94.140.0.76,443,true,HKG,Asia Pacific,Hong Kong,124 мс
94.140.0.102,443,true,HKG,Asia Pacific,Hong Kong,125 мс
94.140.0.146,443,true,HKG,Asia Pacific,Hong Kong,126 мс
94.140.0.2,443,true,HKG,Asia Pacific,Hong Kong,126 мс
94.140.0.129,443,true,HKG,Asia Pacific,Hong Kong,127 мс
94.140.0.10,443,true,HKG,Asia Pacific,Hong Kong,127 мс
94.140.0.240,443,true,HKG,Asia Pacific,Hong Kong,127 мс
94.140.0.136,443,true,HKG,Asia Pacific,Hong Kong,127 мс
94.140.0.244,443,true,HKG,Asia Pacific,Hong Kong,127 мс
94.140.0.79,443,true,HKG,Asia Pacific,Hong Kong,127 мс
94.140.0.1,443,true,HKG,Asia Pacific,Hong Kong,127 мс
94.140.0.106,443,true,HKG,Asia Pacific,Hong Kong,127 мс
94.140.0.66,443,true,HKG,Asia Pacific,Hong Kong,128 мс
94.140.0.0,443,true,HKG,Asia Pacific,Hong Kong,128 мс
94.140.0.128,443,true,HKG,Asia Pacific,Hong Kong,128 мс
94.140.0.242,443,true,HKG,Asia Pacific,Hong Kong,128 мс
94.140.0.30,443,true,HKG,Asia Pacific,Hong Kong,128 мс
94.140.0.105,443,true,HKG,Asia Pacific,Hong Kong,129 мс
94.140.0.137,443,true,HKG,Asia Pacific,Hong Kong,129 мс
94.140.0.99,443,true,HKG,Asia Pacific,Hong Kong,129 мс
94.140.0.107,443,true,HKG,Asia Pacific,Hong Kong,129 мс
94.140.0.100,443,true,HKG,Asia Pacific,Hong Kong,129 мс
94.140.0.122,443,true,HKG,Asia Pacific,Hong Kong,129 мс
94.140.0.133,443,true,HKG,Asia Pacific,Hong Kong,129 мс
94.140.0.53,443,true,HKG,Asia Pacific,Hong Kong,130 мс
94.140.0.121,443,true,HKG,Asia Pacific,Hong Kong,130 мс
94.140.0.64,443,true,HKG,Asia Pacific,Hong Kong,131 мс
94.140.0.236,443,true,HKG,Asia Pacific,Hong Kong,131 мс
94.140.0.145,443,true,HKG,Asia Pacific,Hong Kong,132 мс
94.140.0.238,443,true,HKG,Asia Pacific,Hong Kong,132 мс
94.140.0.134,443,true,HKG,Asia Pacific,Hong Kong,132 мс
94.140.0.131,443,true,HKG,Asia Pacific,Hong Kong,132 мс
94.140.0.234,443,true,HKG,Asia Pacific,Hong Kong,133 мс
94.140.0.135,443,true,HKG,Asia Pacific,Hong Kong,133 мс
94.140.0.235,443,true,HKG,Asia Pacific,Hong Kong,133 мс
94.140.0.239,443,true,HKG,Asia Pacific,Hong Kong,134 мс
94.140.0.130,443,true,HKG,Asia Pacific,Hong Kong,134 мс
94.140.0.89,443,true,HKG,Asia Pacific,Hong Kong,134 мс
94.140.0.241,443,true,HKG,Asia Pacific,Hong Kong,134 мс
94.140.0.69,443,true,HKG,Asia Pacific,Hong Kong,134 мс
94.140.0.40,443,true,HKG,Asia Pacific,Hong Kong,134 мс
94.140.0.144,443,true,HKG,Asia Pacific,Hong Kong,135 мс
94.140.0.142,443,true,HKG,Asia Pacific,Hong Kong,136 мс
94.140.0.132,443,true,HKG,Asia Pacific,Hong Kong,136 мс
94.140.0.141,443,true,HKG,Asia Pacific,Hong Kong,136 мс
94.140.0.139,443,true,HKG,Asia Pacific,Hong Kong,137 мс
94.140.0.237,443,true,HKG,Asia Pacific,Hong Kong,140 мс
94.140.0.62,443,true,HKG,Asia Pacific,Hong Kong,140 мс
94.140.0.41,443,true,HKG,Asia Pacific,Hong Kong,140 мс
94.140.0.143,443,true,HKG,Asia Pacific,Hong Kong,141 мс
94.140.0.127,443,true,HKG,Asia Pacific,Hong Kong,141 мс
94.140.0.140,443,true,HKG,Asia Pacific,Hong Kong,142 мс
94.140.0.126,443,true,HKG,Asia Pacific,Hong Kong,142 мс
94.140.0.88,443,true,HKG,Asia Pacific,Hong Kong,143 мс
94.140.0.138,443,true,HKG,Asia Pacific,Hong Kong,143 мс
94.140.0.125,443,true,HKG,Asia Pacific,Hong Kong,143 мс
94.140.0.124,443,true,HKG,Asia Pacific,Hong Kong,144 мс
94.140.0.51,443,true,HKG,Asia Pacific,Hong Kong,144 мс
94.140.0.123,443,true,HKG,Asia Pacific,Hong Kong,145 мс
94.140.0.22,443,true,HKG,Asia Pacific,Hong Kong,145 мс
94.140.0.90,443,true,HKG,Asia Pacific,Hong Kong,146 мс
94.140.0.32,443,true,HKG,Asia Pacific,Hong Kong,149 мс
94.140.0.8,443,true,HKG,Asia Pacific,Hong Kong,151 мс
94.140.0.78,443,true,HKG,Asia Pacific,Hong Kong,152 мс
94.140.0.45,443,true,HKG,Asia Pacific,Hong Kong,153 мс
94.140.0.73,443,true,HKG,Asia Pacific,Hong Kong,153 мс
94.140.0.92,443,true,HKG,Asia Pacific,Hong Kong,153 мс
94.140.0.93,443,true,HKG,Asia Pacific,Hong Kong,154 мс
94.140.0.34,443,true,HKG,Asia Pacific,Hong Kong,155 мс
94.140.0.83,443,true,HKG,Asia Pacific,Hong Kong,155 мс
94.140.0.52,443,true,HKG,Asia Pacific,Hong Kong,156 мс
94.140.0.63,443,true,HKG,Asia Pacific,Hong Kong,157 мс
94.140.0.16,443,true,HKG,Asia Pacific,Hong Kong,157 мс
94.140.0.46,443,true,HKG,Asia Pacific,Hong Kong,158 мс
94.140.0.14,443,true,HKG,Asia Pacific,Hong Kong,158 мс
94.140.0.44,443,true,HKG,Asia Pacific,Hong Kong,158 мс
94.140.0.47,443,true,HKG,Asia Pacific,Hong Kong,158 мс
94.140.0.42,443,true,HKG,Asia Pacific,Hong Kong,159 мс
94.140.0.60,443,true,HKG,Asia Pacific,Hong Kong,160 мс
94.140.0.74,443,true,HKG,Asia Pacific,Hong Kong,161 мс
94.140.0.27,443,true,HKG,Asia Pacific,Hong Kong,162 мс
94.140.0.59,443,true,HKG,Asia Pacific,Hong Kong,163 мс
94.140.0.12,443,true,HKG,Asia Pacific,Hong Kong,164 мс
94.140.0.55,443,true,HKG,Asia Pacific,Hong Kong,164 мс
94.140.0.81,443,true,HKG,Asia Pacific,Hong Kong,164 мс
94.140.0.25,443,true,HKG,Asia Pacific,Hong Kong,166 мс
94.140.0.11,443,true,HKG,Asia Pacific,Hong Kong,166 мс
94.140.0.9,443,true,HKG,Asia Pacific,Hong Kong,167 мс
94.140.0.65,443,true,HKG,Asia Pacific,Hong Kong,168 мс
94.140.0.68,443,true,HKG,Asia Pacific,Hong Kong,170 мс
94.140.0.20,443,true,HKG,Asia Pacific,Hong Kong,173 мс
94.140.0.33,443,true,HKG,Asia Pacific,Hong Kong,173 мс
94.140.0.43,443,true,HKG,Asia Pacific,Hong Kong,173 мс
94.140.0.29,443,true,HKG,Asia Pacific,Hong Kong,174 мс
94.140.0.49,443,true,HKG,Asia Pacific,Hong Kong,174 мс
94.140.0.50,443,true,HKG,Asia Pacific,Hong Kong,174 мс
94.140.0.86,443,true,HKG,Asia Pacific,Hong Kong,174 мс
94.140.0.67,443,true,HKG,Asia Pacific,Hong Kong,175 мс
94.140.0.26,443,true,HKG,Asia Pacific,Hong Kong,175 мс
94.140.0.13,443,true,HKG,Asia Pacific,Hong Kong,175 мс
94.140.0.3,443,true,HKG,Asia Pacific,Hong Kong,175 мс
94.140.0.24,443,true,HKG,Asia Pacific,Hong Kong,176 мс
94.140.0.17,443,true,HKG,Asia Pacific,Hong Kong,176 мс
94.140.0.96,443,true,HKG,Asia Pacific,Hong Kong,177 мс
94.140.0.75,443,true,HKG,Asia Pacific,Hong Kong,177 мс
94.140.0.37,443,true,HKG,Asia Pacific,Hong Kong,177 мс
94.140.0.80,443,true,HKG,Asia Pacific,Hong Kong,177 мс
94.140.0.71,443,true,HKG,Asia Pacific,Hong Kong,178 мс
94.140.0.48,443,true,HKG,Asia Pacific,Hong Kong,179 мс
94.140.0.15,443,true,HKG,Asia Pacific,Hong Kong,179 мс
94.140.0.95,443,true,HKG,Asia Pacific,Hong Kong,179 мс
94.140.0.70,443,true,HKG,Asia Pacific,Hong Kong,180 мс
94.140.0.91,443,true,HKG,Asia Pacific,Hong Kong,182 мс
94.140.0.87,443,true,HKG,Asia Pacific,Hong Kong,182 мс
94.140.0.18,443,true,HKG,Asia Pacific,Hong Kong,183 мс
94.140.0.56,443,true,HKG,Asia Pacific,Hong Kong,183 мс
94.140.0.97,443,true,HKG,Asia Pacific,Hong Kong,183 мс
94.140.0.39,443,true,HKG,Asia Pacific,Hong Kong,184 мс
94.140.0.36,443,true,HKG,Asia Pacific,Hong Kong,185 мс
94.140.0.58,443,true,HKG,Asia Pacific,Hong Kong,185 мс
94.140.0.28,443,true,HKG,Asia Pacific,Hong Kong,186 мс
94.140.0.38,443,true,HKG,Asia Pacific,Hong Kong,187 мс
94.140.0.57,443,true,HKG,Asia Pacific,Hong Kong,188 мс
94.140.0.4,443,true,HKG,Asia Pacific,Hong Kong,188 мс
94.140.0.54,443,true,HKG,Asia Pacific,Hong Kong,189 мс
94.140.0.82,443,true,HKG,Asia Pacific,Hong Kong,190 мс
94.140.0.6,443,true,HKG,Asia Pacific,Hong Kong,190 мс
94.140.0.98,443,true,HKG,Asia Pacific,Hong Kong,190 мс
94.140.0.84,443,true,HKG,Asia Pacific,Hong Kong,191 мс
94.140.0.94,443,true,HKG,Asia Pacific,Hong Kong,192 мс
94.140.0.23,443,true,HKG,Asia Pacific,Hong Kong,192 мс
94.140.0.35,443,true,HKG,Asia Pacific,Hong Kong,193 мс
94.140.0.72,443,true,HKG,Asia Pacific,Hong Kong,193 мс
94.140.0.61,443,true,HKG,Asia Pacific,Hong Kong,194 мс
94.140.0.31,443,true,HKG,Asia Pacific,Hong Kong,194 мс
94.140.0.85,443,true,HKG,Asia Pacific,Hong Kong,195 мс
94.140.0.5,443,true,HKG,Asia Pacific,Hong Kong,195 мс
94.242.228.130,443,true,HKG,Asia Pacific,Hong Kong,93 мс
94.242.228.129,443,true,HKG,Asia Pacific,Hong Kong,94 мс
94.242.228.128,443,true,HKG,Asia Pacific,Hong Kong,95 мс
94.242.231.142,443,true,HKG,Asia Pacific,Hong Kong,98 мс
94.242.231.141,443,true,HKG,Asia Pacific,Hong Kong,98 мс
94.242.229.125,443,true,HKG,Asia Pacific,Hong Kong,99 мс
94.242.229.121,443,true,HKG,Asia Pacific,Hong Kong,99 мс
94.242.229.120,443,true,HKG,Asia Pacific,Hong Kong,100 мс
94.242.229.122,443,true,HKG,Asia Pacific,Hong Kong,100 мс
94.242.229.114,443,true,HKG,Asia Pacific,Hong Kong,100 мс
94.242.229.123,443,true,HKG,Asia Pacific,Hong Kong,100 мс
94.242.230.187,443,true,HKG,Asia Pacific,Hong Kong,101 мс
94.242.229.135,443,true,HKG,Asia Pacific,Hong Kong,101 мс
94.242.230.186,443,true,HKG,Asia Pacific,Hong Kong,101 мс
94.242.230.185,443,true,HKG,Asia Pacific,Hong Kong,101 мс
94.242.229.116,443,true,HKG,Asia Pacific,Hong Kong,101 мс
94.242.228.59,443,true,HKG,Asia Pacific,Hong Kong,102 мс
94.242.229.115,443,true,HKG,Asia Pacific,Hong Kong,103 мс
94.242.229.241,443,true,HKG,Asia Pacific,Hong Kong,103 мс
94.242.228.56,443,true,HKG,Asia Pacific,Hong Kong,103 мс
94.242.229.112,443,true,HKG,Asia Pacific,Hong Kong,104 мс
94.242.231.151,443,true,HKG,Asia Pacific,Hong Kong,104 мс
94.242.231.137,443,true,HKG,Asia Pacific,Hong Kong,104 мс
94.242.229.240,443,true,HKG,Asia Pacific,Hong Kong,104 мс
94.242.230.91,443,true,HKG,Asia Pacific,Hong Kong,105 мс
94.242.228.9,443,true,HKG,Asia Pacific,Hong Kong,105 мс
94.242.229.118,443,true,HKG,Asia Pacific,Hong Kong,105 мс
94.242.228.127,443,true,HKG,Asia Pacific,Hong Kong,105 мс
94.242.228.191,443,true,HKG,Asia Pacific,Hong Kong,105 мс
94.242.230.146,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.242.230.184,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.242.229.111,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.242.231.147,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.242.230.90,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.242.230.183,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.242.230.109,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.242.230.229,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.242.229.117,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.242.230.228,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.242.230.88,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.242.231.139,443,true,HKG,Asia Pacific,Hong Kong,106 мс
94.242.229.239,443,true,HKG,Asia Pacific,Hong Kong,107 мс
94.242.229.127,443,true,HKG,Asia Pacific,Hong Kong,107 мс
94.242.231.143,443,true,HKG,Asia Pacific,Hong Kong,107 мс
94.242.229.238,443,true,HKG,Asia Pacific,Hong Kong,107 мс
94.242.231.146,443,true,HKG,Asia Pacific,Hong Kong,107 мс
94.242.229.119,443,true,HKG,Asia Pacific,Hong Kong,107 мс
94.242.229.37,443,true,HKG,Asia Pacific,Hong Kong,107 мс
94.242.228.126,443,true,HKG,Asia Pacific,Hong Kong,107 мс
94.242.231.37,443,true,HKG,Asia Pacific,Hong Kong,107 мс
94.242.229.235,443,true,HKG,Asia Pacific,Hong Kong,108 мс
94.242.231.21,443,true,HKG,Asia Pacific,Hong Kong,108 мс
94.242.230.89,443,true,HKG,Asia Pacific,Hong Kong,108 мс
94.242.230.181,443,true,HKG,Asia Pacific,Hong Kong,108 мс
94.242.229.124,443,true,HKG,Asia Pacific,Hong Kong,108 мс
94.242.231.20,443,true,HKG,Asia Pacific,Hong Kong,108 мс
94.242.229.35,443,true,HKG,Asia Pacific,Hong Kong,109 мс
94.242.228.176,443,true,HKG,Asia Pacific,Hong Kong,109 мс
94.242.230.226,443,true,HKG,Asia Pacific,Hong Kong,109 мс
94.242.228.189,443,true,HKG,Asia Pacific,Hong Kong,109 мс
94.242.231.150,443,true,HKG,Asia Pacific,Hong Kong,109 мс
94.242.228.190,443,true,HKG,Asia Pacific,Hong Kong,109 мс
94.242.230.234,443,true,HKG,Asia Pacific,Hong Kong,109 мс
94.242.231.19,443,true,HKG,Asia Pacific,Hong Kong,109 мс
94.242.231.140,443,true,HKG,Asia Pacific,Hong Kong,109 мс
94.242.229.233,443,true,HKG,Asia Pacific,Hong Kong,109 мс
94.242.228.3,443,true,HKG,Asia Pacific,Hong Kong,109 мс
94.242.228.146,443,true,HKG,Asia Pacific,Hong Kong,110 мс
94.242.229.40,443,true,HKG,Asia Pacific,Hong Kong,110 мс
94.242.231.144,443,true,HKG,Asia Pacific,Hong Kong,110 мс
94.242.228.145,443,true,HKG,Asia Pacific,Hong Kong,110 мс
94.242.231.16,443,true,HKG,Asia Pacific,Hong Kong,110 мс
94.242.228.55,443,true,HKG,Asia Pacific,Hong Kong,110 мс
94.242.230.230,443,true,HKG,Asia Pacific,Hong Kong,110 мс
94.242.228.1,443,true,HKG,Asia Pacific,Hong Kong,110 мс
94.242.228.188,443,true,HKG,Asia Pacific,Hong Kong,110 мс
94.242.228.196,443,true,HKG,Asia Pacific,Hong Kong,111 мс
94.242.231.148,443,true,HKG,Asia Pacific,Hong Kong,111 мс
94.242.231.149,443,true,HKG,Asia Pacific,Hong Kong,111 мс
94.242.229.234,443,true,HKG,Asia Pacific,Hong Kong,111 мс
94.242.228.193,443,true,HKG,Asia Pacific,Hong Kong,111 мс
